Student_ID,Institution_Type,AISHE_Code,State,Academic_Year,District,Age,Gender,Area_Type,Social_Category,Education_Level,Program,Affiliated_University,College_Type,Mother_Education,Father_Education,Family_Income_Monthly,Medium_of_Instruction,Attendance_Percentage,Current_Academic_Score,Previous_Year_Score,First_Semester_Grade,Second_Semester_Grade,Fee_Payment_Status,Scholarship_Status,Financial_Assistance,Disciplinary_Records,Extracurricular_Participation,Library_Usage,Risk_Level,Institution_Code,Year,Data_Source_Year,Primary_Sources
RJC00675,College,C-54057,Rajasthan,2024-25,Kota,19,Female,Urban,General,Undergraduate,Bachelor of Arts (BA),"Rajasthan Technical University, Kota",Private College,Upper_Primary,Illiterate,20000-50000,English,87.478673850164,75.7,66.74863257,87.03569473,75.63436569,Pending,No,Not_Received,Yes,Active,Regular,Medium_Risk,C-54057,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00676,College,C-97670,Rajasthan,2024-25,Dhaulpur,21,Female,Urban,OBC,Postgraduate,Bachelor of Commerce (BCom),"Rajasthan University of Health Sciences, Jaipur",Government College,Upper_Primary,Primary,20000-50000,English,70.10784038145329,87.1,95.32330605,87.16821945,89.73905732,Up_to_Date,No,Not_Received,No,Limited,Occasional,Low_Risk,C-97670,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00677,College,C-99016,Rajasthan,2024-25,Jaipur,22,Female,Urban,General,Undergraduate,Bachelor of Science (BSc),"Jai Narain Vyas University, Jodhpur",Private College,Secondary,Illiterate,Above_50000,English,100.0,91.4,98.0,93.95693936,100.0,Pending,Yes,Received,No,Active,Regular,Low_Risk,C-99016,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00678,College,C-62994,Rajasthan,2024-25,Jodhpur,21,Female,Rural,SC,Postgraduate,Master of Arts (MA),"Mohan Lal Sukhadia University, Udaipur",Private College,Primary,Secondary,20000-50000,English,82.29583815305922,79.9,82.04636111,74.01767049,84.256216,Pending,No,Received,No,Active,Regular,Medium_Risk,C-62994,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00679,College,C-31632,Rajasthan,2024-25,Dausa,21,Female,Rural,OBC,Undergraduate,Master of Science (MSc),"Amity University, Jaipur",Private College,Secondary,Upper_Primary,5000-10000,English,64.16354383541113,68.2,76.05165722,81.01192674,75.75331723,Up_to_Date,No,Not_Received,No,Limited,Regular,Medium_Risk,C-31632,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00680,College,C-71261,Rajasthan,2024-25,Banswara,19,Male,Urban,General,Undergraduate,Bachelor of Science (BSc),"University of Rajasthan, Jaipur",Private College,Illiterate,Illiterate,Below_5000,English,82.44934849300799,63.4,60.43321346,61.38073047,63.96808834,Pending,No,Not_Received,No,Active,Regular,Medium_Risk,C-71261,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00681,College,C-26728,Rajasthan,2024-25,Pali,22,Male,Urban,OBC,Undergraduate,Master of Science (MSc),"Manipal University, Jaipur",Private College,Illiterate,Illiterate,Below_5000,English,96.39937631062855,95.0,83.29860651,93.15070443,90.15670594,Pending,Yes,Not_Received,No,Active,Regular,Medium_Risk,C-26728,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00682,College,C-91560,Rajasthan,2024-25,Jodhpur,18,Male,Urban,SC,Undergraduate,Bachelor of Science (BSc),"Rajasthan Technical University, Kota",Private College,Upper_Primary,Higher_Secondary,5000-10000,English,83.4313587707651,70.7,74.59737295,68.61950065,70.35280304,Pending,Yes,Not_Received,No,Active,Regular,Low_Risk,C-91560,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00683,College,C-80008,Rajasthan,2024-25,Jaipur,20,Male,Rural,ST,Postgraduate,Bachelor of Commerce (BCom),"Manipal University, Jaipur",Private College,Upper_Primary,Literate_No_Formal,10000-20000,English,100.0,78.6,82.15431459,74.73062485,73.77148912,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-80008,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00684,College,C-13534,Rajasthan,2024-25,Udaipur,18,Male,Urban,General,Undergraduate,Master of Arts (MA),"Central University of Rajasthan, Ajmer",Private College,Higher_Secondary,Secondary,20000-50000,English,100.0,95.0,94.57334843,90.62337771,100.0,Up_to_Date,Yes,Received,No,Limited,Regular,Low_Risk,C-13534,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00685,College,C-61645,Rajasthan,2024-25,Bundi,19,Male,Urban,ST,Postgraduate,Master of Arts (MA),"Jai Narain Vyas University, Jodhpur",Private College,Illiterate,Primary,20000-50000,Hindi,89.17202361067164,65.4,62.46099634,62.2577743,70.14234646,Up_to_Date,Yes,Not_Received,No,Active,Occasional,Low_Risk,C-61645,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00686,College,C-87580,Rajasthan,2024-25,Ajmer,19,Male,Urban,ST,Undergraduate,Master of Business Administration (MBA),"Rajasthan Technical University, Kota",Government College,Higher_Secondary,Secondary,10000-20000,Hindi,90.1218910158574,64.7,71.39768463,56.50522443,67.82307498,Up_to_Date,No,Not_Received,No,Active,Occasional,Low_Risk,C-87580,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00687,College,C-83975,Rajasthan,2024-25,Ajmer,19,Female,Rural,ST,Undergraduate,Bachelor of Science (BSc),"Amity University, Jaipur",Private College,Literate_No_Formal,Primary,Below_5000,English,98.33630941810053,87.8,78.91413573,83.08809248,95.21565921,Pending,No,Received,No,Limited,Occasional,Medium_Risk,C-83975,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00688,College,C-96900,Rajasthan,2024-25,Jodhpur,21,Male,Rural,OBC,Undergraduate,Master of Arts (MA),"Maharaja Ganga Singh University, Bikaner",Private College,Primary,Illiterate,Below_5000,Hindi,81.35609528211316,83.5,76.30975537,95.19377867,71.37966151,Pending,No,Received,No,Limited,Regular,Medium_Risk,C-96900,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00689,College,C-13552,Rajasthan,2024-25,Sikar,19,Male,Urban,OBC,Undergraduate,Bachelor of Technology (BTech),"NIIT University, Neemrana",Private College,Primary,Literate_No_Formal,Below_5000,English,82.63309321790723,85.8,76.73514795,90.21393086,89.32882771,Pending,No,Received,No,Active,Regular,Medium_Risk,C-13552,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00690,College,C-21003,Rajasthan,2024-25,Jaipur,19,Male,Rural,OBC,Diploma,Master of Technology (MTech),"Maharaja Ganga Singh University, Bikaner",Government College,Primary,Literate_No_Formal,5000-10000,Hindi,96.1195021026136,79.4,79.0797837,84.95542506,71.53612529,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-21003,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00691,College,C-94246,Rajasthan,2024-25,Jodhpur,19,Female,Urban,SC,Undergraduate,Bachelor of Arts (BA),"University of Rajasthan, Jaipur",Government College,Illiterate,Upper_Primary,5000-10000,English,72.08521365473565,95.0,85.2968559,100.0,94.95646581,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-94246,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00692,College,C-66179,Rajasthan,2024-25,Kota,19,Male,Urban,OBC,Undergraduate,Master of Science (MSc),"Mohan Lal Sukhadia University, Udaipur",Private College,Upper_Primary,Secondary,Below_5000,Hindi,74.93210347112088,77.3,70.82606256,88.30480739,75.42975445,Up_to_Date,No,Not_Received,No,Active,Occasional,Low_Risk,C-66179,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00693,College,C-27786,Rajasthan,2024-25,Kota,19,Male,Rural,OBC,Undergraduate,Bachelor of Technology (BTech),"NIIT University, Neemrana",Private College,Higher_Secondary,Primary,5000-10000,Hindi,81.82489516381551,77.2,70.5539555,66.57146469,81.17041967,Pending,Yes,Received,No,Active,Regular,Low_Risk,C-27786,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00694,College,C-70515,Rajasthan,2024-25,Jaipur,18,Female,Urban,OBC,Undergraduate,Bachelor of Science (BSc),"Jai Narain Vyas University, Jodhpur",Government College,Primary,Illiterate,Below_5000,English,100.0,73.4,70.31513334,66.02070131,74.76912373,Up_to_Date,No,Not_Received,No,Limited,Occasional,Low_Risk,C-70515,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00695,College,C-33819,Rajasthan,2024-25,Jaipur,20,Male,Rural,SC,Undergraduate,Bachelor of Commerce (BCom),"Amity University, Jaipur",Private College,Upper_Primary,Upper_Primary,10000-20000,English,100.0,89.5,76.60100443,84.67765803,97.57070304,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-33819,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00696,College,C-16590,Rajasthan,2024-25,Udaipur,21,Male,Urban,SC,Postgraduate,Bachelor of Science (BSc),"Amity University, Jaipur",Private College,Higher_Secondary,Secondary,5000-10000,Regional_Language,97.4156240337274,95.0,94.69763994,92.18162122,91.38861703,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-16590,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00697,College,C-44099,Rajasthan,2024-25,Jodhpur,20,Male,Urban,General,Undergraduate,Bachelor of Technology (BTech),"Mohan Lal Sukhadia University, Udaipur",Private College,Secondary,Graduate,5000-10000,English,73.9042609429675,95.0,98.0,93.19658366,99.25468634,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-44099,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00698,College,C-59689,Rajasthan,2024-25,Ajmer,20,Male,Rural,SC,Undergraduate,Master of Technology (MTech),"University of Rajasthan, Jaipur",Government College,Upper_Primary,Secondary,5000-10000,English,86.12391683216732,65.1,65.18393098,62.41813468,66.0733393,Up_to_Date,No,Received,No,Limited,Occasional,Low_Risk,C-59689,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00699,College,C-52906,Rajasthan,2024-25,Jaipur,19,Male,Rural,OBC,Undergraduate,Bachelor of Technology (BTech),"Central University of Rajasthan, Ajmer",Government Aided College,Literate_No_Formal,Upper_Primary,Above_50000,Hindi,83.25666516762904,69.0,80.33056916,70.31585348,59.18825838,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-52906,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00700,College,C-37742,Rajasthan,2024-25,Kota,22,Male,Rural,SC,Diploma,Bachelor of Technology (BTech),"Jai Narain Vyas University, Jodhpur",Private College,Higher_Secondary,Secondary,Below_5000,English,99.96527999320612,93.4,98.0,93.61177234,87.88830125,Pending,No,Received,No,Active,Regular,Medium_Risk,C-37742,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00701,College,C-69598,Rajasthan,2024-25,Ajmer,20,Female,Rural,OBC,Undergraduate,Bachelor of Commerce (BCom),"Manipal University, Jaipur",Government College,Upper_Primary,Graduate,5000-10000,English,80.95507353588701,94.0,98.0,89.66299123,93.1007318,Up_to_Date,Yes,Received,No,Limited,Regular,Low_Risk,C-69598,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00702,College,C-52840,Rajasthan,2024-25,Jaipur,20,Female,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"Maharaja Ganga Singh University, Bikaner",Government College,Literate_No_Formal,Higher_Secondary,10000-20000,English,95.80244378299662,83.1,82.69748674,70.04670734,89.7737547,Up_to_Date,No,Received,No,Active,Occasional,Low_Risk,C-52840,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00703,College,C-54236,Rajasthan,2024-25,Jodhpur,18,Female,Urban,ST,Undergraduate,Bachelor of Science (BSc),"Maharaja Ganga Singh University, Bikaner",Constituent College,Literate_No_Formal,Primary,10000-20000,Hindi,71.6901094480976,78.5,77.68000311,72.54278777,81.28233835,Up_to_Date,Yes,Received,No,Limited,Regular,Low_Risk,C-54236,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00704,College,C-59692,Rajasthan,2024-25,Jaipur,19,Male,Rural,General,Undergraduate,Bachelor of Commerce (BCom),"Manipal University, Jaipur",Private College,Higher_Secondary,Literate_No_Formal,20000-50000,Regional_Language,89.00484416395466,78.3,83.41039818,75.00456808,71.29499506,Pending,No,Received,No,Limited,Regular,Low_Risk,C-59692,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00705,College,C-46471,Rajasthan,2024-25,Jaipur,19,Female,Rural,SC,Undergraduate,Bachelor of Science (BSc),"Mohan Lal Sukhadia University, Udaipur",Government Aided College,Illiterate,Primary,5000-10000,Hindi,92.70758660351603,95.0,90.86663512,93.51752338,94.15810263,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-46471,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00706,College,C-65255,Rajasthan,2024-25,Dhaulpur,19,Male,Rural,OBC,Undergraduate,Bachelor of Arts (BA),"Maharaja Ganga Singh University, Bikaner",Government College,Post_Graduate,Upper_Primary,5000-10000,English,66.15488394923645,91.9,75.83983399,85.12199524,100.0,Up_to_Date,No,Received,No,Limited,Regular,Low_Risk,C-65255,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00707,College,C-43065,Rajasthan,2024-25,Jodhpur,20,Male,Urban,OBC,Postgraduate,Bachelor of Commerce (BCom),"Mohan Lal Sukhadia University, Udaipur",Government College,Illiterate,Higher_Secondary,Below_5000,English,90.47764038014635,66.9,69.83603243,63.9551612,67.56734001,Pending,Yes,Received,No,Active,Regular,Medium_Risk,C-43065,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00708,College,C-20735,Rajasthan,2024-25,Pali,20,Female,Rural,General,Undergraduate,Bachelor of Science (BSc),"Mohan Lal Sukhadia University, Udaipur",Government Aided College,Higher_Secondary,Upper_Primary,10000-20000,Hindi,82.24068790441474,59.1,49.05145096,52.31407567,57.13604655,Up_to_Date,Yes,Not_Received,No,Limited,Regular,Low_Risk,C-20735,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00709,College,C-71644,Rajasthan,2024-25,Jodhpur,20,Male,Urban,OBC,Postgraduate,Bachelor of Science (BSc),"Maharana Pratap University of Agriculture & Technology, Udaipur",Private College,Primary,Illiterate,5000-10000,English,78.4431400220393,67.4,58.70287017,66.64508389,70.35043784,Pending,No,Not_Received,No,Active,Occasional,Medium_Risk,C-71644,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00710,College,C-12540,Rajasthan,2024-25,Bikaner,21,Male,Urban,OBC,Undergraduate,Bachelor of Commerce (BCom),"Manipal University, Jaipur",Private College,Upper_Primary,Secondary,Below_5000,Hindi,74.17918218309757,88.1,87.10179158,81.66145203,92.68035848,Pending,No,Received,No,Active,Regular,Medium_Risk,C-12540,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00711,College,C-80702,Rajasthan,2024-25,Sikar,22,Female,Urban,General,Undergraduate,Bachelor of Arts (BA),"Mohan Lal Sukhadia University, Udaipur",Private College,Higher_Secondary,Higher_Secondary,5000-10000,Regional_Language,86.3951045855623,64.6,62.83900098,59.50657206,61.86298992,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-80702,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00712,College,C-16826,Rajasthan,2024-25,Ajmer,21,Female,Rural,General,Undergraduate,Bachelor of Education (BEd),"Maharana Pratap University of Agriculture & Technology, Udaipur",Private College,Primary,Primary,5000-10000,Hindi,100.0,84.0,71.70339515,76.14789521,87.01544865,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-16826,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00713,College,C-55870,Rajasthan,2024-25,Kota,24,Female,Urban,General,Undergraduate,Master of Commerce (MCom),"National Law University, Jodhpur",Private College,Upper_Primary,Secondary,Below_5000,Regional_Language,95.63926769967271,93.5,93.82393251,92.57899583,91.52666302,Pending,Yes,Not_Received,No,Active,Regular,Medium_Risk,C-55870,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00714,College,C-39389,Rajasthan,2024-25,Kota,18,Female,Rural,Minority,Postgraduate,Master of Arts (MA),"Jai Narain Vyas University, Jodhpur",Government College,Illiterate,Upper_Primary,10000-20000,Hindi,96.14389162968664,82.2,88.92911729,77.00131338,86.51596561,Pending,No,Received,No,Active,Regular,Low_Risk,C-39389,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00715,College,C-95215,Rajasthan,2024-25,Jodhpur,18,Female,Rural,ST,Undergraduate,Bachelor of Arts (BA),"Jai Narain Vyas University, Jodhpur",Private College,Illiterate,Higher_Secondary,10000-20000,English,99.06717462751716,91.1,81.07326744,96.5407056,92.11815895,Pending,Yes,Not_Received,No,Active,Regular,Low_Risk,C-95215,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00716,College,C-18993,Rajasthan,2024-25,Bundi,18,Male,Urban,OBC,Undergraduate,Master of Science (MSc),"NIIT University, Neemrana",Private College,Literate_No_Formal,Higher_Secondary,Below_5000,English,81.02724146891303,67.2,76.37986665,69.6351016,70.09180696,Pending,No,Received,Yes,Active,Regular,Medium_Risk,C-18993,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00717,College,C-95426,Rajasthan,2024-25,Nagaur,20,Male,Urban,SC,Undergraduate,Master of Science (MSc),"Central University of Rajasthan, Ajmer",Private College,Secondary,Upper_Primary,5000-10000,English,71.93565389788291,80.1,66.6186334,79.68088879,75.54489872,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-95426,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00718,College,C-15276,Rajasthan,2024-25,Dausa,22,Male,Rural,OBC,Diploma,Master of Science (MSc),"Rajasthan Technical University, Kota",Government College,Illiterate,Secondary,10000-20000,Hindi,90.18007865117713,75.6,91.53859315,70.81508702,70.6722817,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-15276,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00719,College,C-14067,Rajasthan,2024-25,Jaipur,19,Male,Rural,OBC,Undergraduate,Bachelor of Arts (BA),"Rajasthan University of Health Sciences, Jaipur",Private College,Illiterate,Higher_Secondary,5000-10000,English,100.0,84.1,79.80991656,86.38312183,89.77298383,Pending,No,Received,No,Active,Regular,Low_Risk,C-14067,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
